case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat
3056088,27-026884,2016-WTE-2860-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.920494,43.827377
3056079,27-026823,2016-WTE-2658-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.952515,43.85471
3056150,27-026923,2016-WTE-3431-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.904121,43.880749
3056087,27-026862,2016-WTE-2859-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.944847,43.86961
3055934,27-026665,2016-WTE-1270-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.886581,43.858559
3056064,27-026859,2016-WTE-2637-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,2/19/2017,Digital Globe,-94.871574,43.837318
3056124,27-026900,2016-WTE-3184-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.949219,43.883469
3064805,27-027246,2016-WTE-2393-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.909012,43.809799
3056152,27-026924,2016-WTE-3433-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.896957,43.889122
3055968,27-026870,2016-WTE-2150-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.996773,43.850193
3055963,27-026865,2016-WTE-2109-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.936882,43.853451
3049700,27-026887,2014-WTE-5514-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.910599,43.856033
3056132,27-026906,2016-WTE-3192-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.985565,43.854729
3055948,27-026875,2016-WTE-1578-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.952927,43.838951
3055969,27-026876,2016-WTE-2151-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.99276,43.851002
3056131,27-026907,2016-WTE-3191-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.948418,43.855217
3056154,27-026921,2016-WTE-3435-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.888046,43.898376
3056136,27-026888,2016-WTE-3208-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.995018,43.863796
3055940,27-026668,2016-WTE-1286-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.908783,43.842953
3056111,27-026937,2016-WTE-2918-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.98967,43.854267
3056134,27-026904,2016-WTE-3194-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.904915,43.89888
3056133,27-026905,2016-WTE-3193-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.970009,43.85577
3056086,27-026861,2016-WTE-2858-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.960228,43.835728
3056135,27-026615,2016-WTE-320-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.893547,43.851933
3055942,27-026826,2016-WTE-1288-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.920372,43.844776
3055950,27-026780,2016-WTE-1585-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.951271,43.880188
3056144,27-026929,2016-WTE-3411-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.991806,43.867821
3056127,27-026902,2016-WTE-3187-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.973137,43.8447
3055960,27-026864,2016-WTE-1595-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.928909,43.855453
3056143,27-026895,2016-WTE-3410-OE,NA,58657,MN,Cottonwood County,27033,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.917557,43.868366
3055965,27-026867,2016-WTE-2111-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.949028,43.81765
3055959,27-026872,2016-WTE-1594-OE,NA,58657,MN,Jackson County,27063,Odell,2016,100,200,Vestas,V110-2.0,2000,80,110,9503.32,135,0,NA,3,3,12/31/2016,Digital Globe,-94.990646,43.831257
3010234,27-026290,2014-WTE-5270-OE,49112,56755,MN,Watonwan County,27165,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.851166,43.874336
3002725,27-026291,2014-WTE-5277-OE,49120,56755,MN,Cottonwood County,27033,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.861366,43.849442
3009067,27-026289,2014-WTE-5271-OE,49111,56755,MN,Watonwan County,27165,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.857452,43.875595
3049627,27-026292,2014-WTE-5278-OE,49119,56755,MN,Cottonwood County,27033,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,12/31/2016,Digital Globe,-94.867584,43.849411
3049624,27-026294,2014-WTE-5275-OE,49116,56755,MN,Cottonwood County,27033,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,12/31/2016,Digital Globe,-94.861183,43.861023
3011305,27-026295,2014-WTE-5274-OE,49113,56755,MN,Watonwan County,27165,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.854317,43.870022
3009812,27-026293,2014-WTE-5272-OE,49114,56755,MN,Watonwan County,27165,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.851349,43.866108
3049625,27-026288,2014-WTE-5276-OE,49117,56755,MN,Cottonwood County,27033,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,12/31/2016,Digital Globe,-94.867462,43.861164
3049622,27-026297,2014-WTE-5273-OE,49115,56755,MN,Watonwan County,27165,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,12/31/2016,Digital Globe,-94.85746,43.863911
3083790,27-026296,2014-WTE-5279-OE,49118,56755,MN,Cottonwood County,27033,Odin,2008,10,20,Suzlon,S88,2000,79,88,6082.12,123.1,0,NA,3,3,2/19/2017,Digital Globe,-94.867485,43.854549
3072575,NA,2001-AGL-9008-OE,27982,NA,MN,Pipestone County,27117,Olsen Farms,2001,2,1.5,NEG Micon,NM48/750,750,55,48,1809.56,79,0,NA,3,3,4/16/2017,Digital Globe,-96.340096,43.894535
3072576,NA,2001-AGL-9009-OE,27983,NA,MN,Pipestone County,27117,Olsen Farms,2001,2,1.5,NEG Micon,NM48/750,750,55,48,1809.56,79,0,NA,3,3,4/16/2017,Digital Globe,-96.337822,43.895824
3089027,27-080611,2017-WTE-1117-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.553749,44.841557
3089198,27-080670,2019-WTE-1453-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.592102,44.856106
3089078,27-080610,2017-WTE-1119-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.543556,44.844631
3089209,27-080668,2017-WTE-1110-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.581001,44.861145
3089038,27-080619,2018-WTE-2306-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.569191,44.845474
3087872,27-078937,2017-WTE-1122-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.553055,44.874104
3088738,27-080652,2018-WTE-2305-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.580078,44.854149
3089142,27-080641,2019-WTE-1454-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.569275,44.852596
3088678,27-080682,2018-WTE-2307-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,NA,3,3,4/16/2020,Digital Globe,-95.605881,44.86451
3089129,27-080680,2017-WTE-1105-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.3-116,2300,80,116,10568.32,138.1,0,NA,3,3,4/16/2020,Digital Globe,-95.603127,44.874653
3088707,27-080644,2017-WTE-1107-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.576378,44.875256
3089302,27-080673,2017-WTE-2908-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.583817,44.869385
3088387,27-080603,2017-WTE-1120-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.537704,44.849525
3088453,27-078938,2019-WTE-1456-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.537529,44.856907
3088697,27-080669,2019-WTE-1451-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.5924,44.861347
3089086,27-080618,2019-WTE-1455-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.541702,44.836636
3089363,27-080642,2019-WTE-1452-OE,NA,62291,MN,Chippewa County,27023,Palmer's Creek,2018,18,44.6,GE Wind,GE2.5-116,2500,90,116,10568.32,148.1,0,NA,3,3,4/16/2020,Digital Globe,-95.57402,44.864849
3014013,27-002308,2003-AGL-6899-OE,28972,NA,MN,Pipestone County,27117,Pipestone School District,2003,1,0.75,NEG Micon,NM48,750,55,48,1809.56,78.9,0,NA,3,3,7/16/2018,Digital Globe,-96.340393,44.000893
3049103,27-026313,2014-WTE-1611-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.717323,43.714352
3049093,27-026384,2014-WTE-1600-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.793991,43.711231
3049062,27-026424,2014-WTE-1561-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.792999,43.811222
3049064,27-026451,2014-WTE-1566-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,11/16/2016,Digital Globe,-92.793121,43.801682
3049047,27-026442,2014-WTE-1546-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.826309,43.838852
3049073,27-026371,2014-WTE-1576-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.800552,43.76638
3049144,27-026425,2014-WTE-2366-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.875969,43.854282
3049107,27-026377,2014-WTE-1615-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.773056,43.694923
3049084,27-026339,2014-WTE-1589-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.777016,43.748821
3049033,27-026471,2014-WTE-1531-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.794945,43.854023
3049104,27-026327,2014-WTE-1612-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.713493,43.715191
3049100,27-026315,2014-WTE-1608-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.736221,43.711361
3049054,27-026433,2014-WTE-1553-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.803764,43.824631
3049052,27-026431,2014-WTE-1551-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.817123,43.831944
3049153,27-026370,2014-WTE-2375-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.763069,43.711521
3049095,27-026372,2014-WTE-1602-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.772606,43.712921
3049091,27-026342,2014-WTE-1597-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.798706,43.720402
3049089,27-026314,2014-WTE-1595-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.757996,43.734081
3049106,27-026374,2014-WTE-1614-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.776962,43.694172
3049110,27-026355,2014-WTE-1619-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.741539,43.696972
3049146,27-026468,2014-WTE-2368-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.791512,43.881702
3049050,27-026467,2014-WTE-1549-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.814552,43.843323
3049087,27-026318,2014-WTE-1593-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.759674,43.75452
3049077,27-026383,2014-WTE-1581-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.743523,43.781631
3049051,27-026472,2014-WTE-1550-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.79567,43.842873
3049034,27-026470,2014-WTE-1532-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.791969,43.856403
3049101,27-026316,2014-WTE-1609-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.724831,43.712612
3049071,27-026356,2014-WTE-1574-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.819672,43.767914
3049078,27-026385,2014-WTE-1582-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.740921,43.784451
3049041,27-026390,2014-WTE-1540-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.852371,43.816181
3049151,27-026378,2014-WTE-2373-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.813629,43.756844
3049063,27-026429,2014-WTE-1562-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.786911,43.813763
3049029,27-026439,2014-WTE-1525-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.805939,43.881264
3049098,27-026333,2014-WTE-1606-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.743645,43.708931
3049108,27-026366,2014-WTE-1616-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.761131,43.696983
3049133,27-026332,2014-WTE-1779-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.764465,43.745232
3049092,27-026381,2014-WTE-1599-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.797585,43.709251
3049038,27-026443,2014-WTE-1537-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.857399,43.823902
3049057,27-026475,2014-WTE-1556-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.792984,43.830803
3049102,27-026317,2014-WTE-1610-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.721146,43.713463
3049043,27-026368,2014-WTE-1542-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.841026,43.827663
3049105,27-026376,2014-WTE-1613-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.780975,43.693581
3049065,27-026446,2014-WTE-1567-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.784035,43.795303
3049059,27-026462,2014-WTE-1558-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.818291,43.807404
3049042,27-026479,2014-WTE-1541-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.84449,43.826023
3049076,27-026380,2014-WTE-1580-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.746559,43.77935
3049028,27-026426,2014-WTE-1524-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.872681,43.856422
3049036,27-026460,2014-WTE-1535-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.857201,43.837151
3049067,27-026396,2014-WTE-1569-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.777115,43.798481
3049079,27-026546,2014-WTE-1583-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.737091,43.786034
3049094,27-026382,2014-WTE-1601-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.775513,43.710934
3049152,27-026387,2014-WTE-2374-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.794029,43.722321
3049088,27-026319,2014-WTE-1594-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.756264,43.756172
3049081,27-026352,2014-WTE-1585-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.81208,43.747852
3049066,27-026476,2014-WTE-1568-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.780525,43.796833
3049031,27-026251,2014-WTE-1529-OE,NA,59201,MN,Dodge County,27039,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.77417,43.872143
3049055,27-026473,2014-WTE-1554-OE,NA,59201,MN,Mower County,27099,Pleasant Valley,2015,100,200,Vestas,V100-2.0,2000,95,100,7853.98,145.1,0,NA,3,3,5/13/2017,Digital Globe,-92.798965,43.825363
